simulation_id,scenario_id,replicate,n_snps,n_sample,p_pop_hybridisation,p_individual_hybrid_given_pop,p_individual_hybrid_unconditional,expected_n_hybrid,prob_sample_contains_at_least_one_hybrid_theory,pop_hybridisation_occurred,true_n_hybrid,true_n_nonhybrid,true_any_hybrid,detected_hybrid_n_by_q,detected_true_hybrid_n_by_q,false_positive_n_by_q,false_negative_n_by_q,detected_any_true_hybrid_by_q,any_false_positive_by_q,mean_q_trout_hat,min_q_trout_hat,max_q_trout_hat,class_counts
1752,snps_40_sample_10_pop_1_ind_1,2,40,10,1,1,1,10,1,TRUE,10,0,TRUE,10,10,0,0,TRUE,FALSE,0.47625,0.225,0.75,BC1_to_Salmon=3; BC1_to_Trout=2; F1=1; F2=4
1753,snps_40_sample_10_pop_1_ind_1,3,40,10,1,1,1,10,1,TRUE,10,0,TRUE,8,8,0,2,TRUE,FALSE,0.46749999999999997,0.0125,0.9125,BC1_to_Salmon=1; BC1_to_Trout=2; BC2_to_Salmon=1; BC2_to_Trout=1; BC3_to_Salmon=2; BC3_to_Trout=1; F2=2
1754,snps_40_sample_10_pop_1_ind_1,4,40,10,1,1,1,10,1,TRUE,10,0,TRUE,8,8,0,2,TRUE,FALSE,0.57125,0.05,0.95,BC1_to_Trout=1; BC2_to_Salmon=1; BC2_to_Trout=1; BC3_to_Salmon=1; BC3_to_Trout=2; F1=3; F2=1
1755,snps_40_sample_10_pop_1_ind_1,5,40,10,1,1,1,10,1,TRUE,10,0,TRUE,10,10,0,0,TRUE,FALSE,0.45875,0.0875,0.75,BC1_to_Salmon=2; BC1_to_Trout=2; BC3_to_Salmon=1; F1=3; F2=2
1756,snps_40_sample_10_pop_1_ind_1,6,40,10,1,1,1,10,1,TRUE,10,0,TRUE,10,10,0,0,TRUE,FALSE,0.3575,0.075,0.925,BC1_to_Salmon=3; BC2_to_Salmon=2; BC2_to_Trout=1; BC3_to_Salmon=2; BC3_to_Trout=1; F2=1
1757,snps_40_sample_10_pop_1_ind_1,7,40,10,1,1,1,10,1,TRUE,10,0,TRUE,9,9,0,1,TRUE,FALSE,0.525,0.075,0.9625,BC1_to_Salmon=1; BC1_to_Trout=2; BC2_to_Salmon=1; BC2_to_Trout=1; BC3_to_Salmon=1; BC3_to_Trout=1; F1=2; F2=1
1758,snps_40_sample_10_pop_1_ind_1,8,40,10,1,1,1,10,1,TRUE,10,0,TRUE,10,10,0,0,TRUE,FALSE,0.41875,0.075,0.8625,BC1_to_Trout=1; BC2_to_Salmon=1; BC2_to_Trout=1; BC3_to_Salmon=3; F1=2; F2=2
1759,snps_40_sample_10_pop_1_ind_1,9,40,10,1,1,1,10,1,TRUE,10,0,TRUE,9,9,0,1,TRUE,FALSE,0.63625,0.0625,0.925,BC1_to_Salmon=1; BC1_to_Trout=1; BC2_to_Trout=5; BC3_to_Salmon=1; F1=1; F2=1
1760,snps_40_sample_10_pop_1_ind_1,10,40,10,1,1,1,10,1,TRUE,10,0,TRUE,8,8,0,2,TRUE,FALSE,0.5225,0.0375,0.9375,BC1_to_Trout=2; BC2_to_Salmon=3; BC3_to_Salmon=1; BC3_to_Trout=3; F1=1
1761,snps_40_sample_20_pop_1_ind_0,1,40,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.6,0,1,nonhybrid_Salmon=8; nonhybrid_Trout=12
1762,snps_40_sample_20_pop_1_ind_0,2,40,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
1763,snps_40_sample_20_pop_1_ind_0,3,40,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=10; nonhybrid_Trout=10
1764,snps_40_sample_20_pop_1_ind_0,4,40,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
1765,snps_40_sample_20_pop_1_ind_0,5,40,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.6,0,1,nonhybrid_Salmon=8; nonhybrid_Trout=12
1766,snps_40_sample_20_pop_1_ind_0,6,40,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.65,0,1,nonhybrid_Salmon=7; nonhybrid_Trout=13
1767,snps_40_sample_20_pop_1_ind_0,7,40,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.65,0,1,nonhybrid_Salmon=7; nonhybrid_Trout=13
1768,snps_40_sample_20_pop_1_ind_0,8,40,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
1769,snps_40_sample_20_pop_1_ind_0,9,40,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=10; nonhybrid_Trout=10
1770,snps_40_sample_20_pop_1_ind_0,10,40,20,1,0,0,0,0,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.35,0,1,nonhybrid_Salmon=13; nonhybrid_Trout=7
1771,snps_40_sample_20_pop_1_ind_0.001,1,40,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.7,0,1,nonhybrid_Salmon=6; nonhybrid_Trout=14
1772,snps_40_sample_20_pop_1_ind_0.001,2,40,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
1773,snps_40_sample_20_pop_1_ind_0.001,3,40,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.65,0,1,nonhybrid_Salmon=7; nonhybrid_Trout=13
1774,snps_40_sample_20_pop_1_ind_0.001,4,40,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
1775,snps_40_sample_20_pop_1_ind_0.001,5,40,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=10; nonhybrid_Trout=10
1776,snps_40_sample_20_pop_1_ind_0.001,6,40,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
1777,snps_40_sample_20_pop_1_ind_0.001,7,40,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=10; nonhybrid_Trout=10
1778,snps_40_sample_20_pop_1_ind_0.001,8,40,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.6,0,1,nonhybrid_Salmon=8; nonhybrid_Trout=12
1779,snps_40_sample_20_pop_1_ind_0.001,9,40,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.65,0,1,nonhybrid_Salmon=7; nonhybrid_Trout=13
1780,snps_40_sample_20_pop_1_ind_0.001,10,40,20,1,0.001,0.001,0.02,0.01981113517046529,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.6,0,1,nonhybrid_Salmon=8; nonhybrid_Trout=12
1781,snps_40_sample_20_pop_1_ind_0.005,1,40,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
1782,snps_40_sample_20_pop_1_ind_0.005,2,40,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
1783,snps_40_sample_20_pop_1_ind_0.005,3,40,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.6,0,1,nonhybrid_Salmon=8; nonhybrid_Trout=12
1784,snps_40_sample_20_pop_1_ind_0.005,4,40,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.4,0,1,nonhybrid_Salmon=12; nonhybrid_Trout=8
1785,snps_40_sample_20_pop_1_ind_0.005,5,40,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.4,0,1,nonhybrid_Salmon=12; nonhybrid_Trout=8
1786,snps_40_sample_20_pop_1_ind_0.005,6,40,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.4,0,1,nonhybrid_Salmon=12; nonhybrid_Trout=8
1787,snps_40_sample_20_pop_1_ind_0.005,7,40,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=10; nonhybrid_Trout=10
1788,snps_40_sample_20_pop_1_ind_0.005,8,40,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
1789,snps_40_sample_20_pop_1_ind_0.005,9,40,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.4,0,1,nonhybrid_Salmon=12; nonhybrid_Trout=8
1790,snps_40_sample_20_pop_1_ind_0.005,10,40,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=10; nonhybrid_Trout=10
1791,snps_40_sample_20_pop_1_ind_0.01,1,40,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
1792,snps_40_sample_20_pop_1_ind_0.01,2,40,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
1793,snps_40_sample_20_pop_1_ind_0.01,3,40,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.7,0,1,nonhybrid_Salmon=6; nonhybrid_Trout=14
1794,snps_40_sample_20_pop_1_ind_0.01,4,40,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.7,0,1,nonhybrid_Salmon=6; nonhybrid_Trout=14
1795,snps_40_sample_20_pop_1_ind_0.01,5,40,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
1796,snps_40_sample_20_pop_1_ind_0.01,6,40,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.6,0,1,nonhybrid_Salmon=8; nonhybrid_Trout=12
1797,snps_40_sample_20_pop_1_ind_0.01,7,40,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.6,0,1,nonhybrid_Salmon=8; nonhybrid_Trout=12
1798,snps_40_sample_20_pop_1_ind_0.01,8,40,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
1799,snps_40_sample_20_pop_1_ind_0.01,9,40,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.513125,0,1,BC1_to_Salmon=1; nonhybrid_Salmon=9; nonhybrid_Trout=10
1800,snps_40_sample_20_pop_1_ind_0.01,10,40,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
1801,snps_40_sample_20_pop_1_ind_0.025,1,40,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
1802,snps_40_sample_20_pop_1_ind_0.025,2,40,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.3,0,1,nonhybrid_Salmon=14; nonhybrid_Trout=6
1803,snps_40_sample_20_pop_1_ind_0.025,3,40,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.443125,0,1,BC2_to_Trout=1; nonhybrid_Salmon=11; nonhybrid_Trout=8
1804,snps_40_sample_20_pop_1_ind_0.025,4,40,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.4,0,1,nonhybrid_Salmon=12; nonhybrid_Trout=8
1805,snps_40_sample_20_pop_1_ind_0.025,5,40,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
1806,snps_40_sample_20_pop_1_ind_0.025,6,40,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=10; nonhybrid_Trout=10
1807,snps_40_sample_20_pop_1_ind_0.025,7,40,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.48875,0,1,BC1_to_Trout=1; nonhybrid_Salmon=10; nonhybrid_Trout=9
1808,snps_40_sample_20_pop_1_ind_0.025,8,40,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,2,18,TRUE,1,1,0,1,TRUE,FALSE,0.345625,0,1,BC2_to_Trout=1; BC3_to_Salmon=1; nonhybrid_Salmon=12; nonhybrid_Trout=6
1809,snps_40_sample_20_pop_1_ind_0.025,9,40,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.623125,0,1,F2=1; nonhybrid_Salmon=7; nonhybrid_Trout=12
1810,snps_40_sample_20_pop_1_ind_0.025,10,40,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.35,0,1,nonhybrid_Salmon=13; nonhybrid_Trout=7
1811,snps_40_sample_20_pop_1_ind_0.05,1,40,20,1,0.05,0.05,1,0.6415140775914581,TRUE,2,18,TRUE,1,1,0,1,TRUE,FALSE,0.458125,0,1,BC1_to_Salmon=1; BC3_to_Trout=1; nonhybrid_Salmon=10; nonhybrid_Trout=8
1812,snps_40_sample_20_pop_1_ind_0.05,2,40,20,1,0.05,0.05,1,0.6415140775914581,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.54625,0,1,BC2_to_Trout=1; nonhybrid_Salmon=9; nonhybrid_Trout=10
1813,snps_40_sample_20_pop_1_ind_0.05,3,40,20,1,0.05,0.05,1,0.6415140775914581,TRUE,2,18,TRUE,2,2,0,0,TRUE,FALSE,0.5,0,1,BC1_to_Salmon=1; BC1_to_Trout=1; nonhybrid_Salmon=9; nonhybrid_Trout=9
1814,snps_40_sample_20_pop_1_ind_0.05,4,40,20,1,0.05,0.05,1,0.6415140775914581,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.65,0,1,nonhybrid_Salmon=7; nonhybrid_Trout=13
1815,snps_40_sample_20_pop_1_ind_0.05,5,40,20,1,0.05,0.05,1,0.6415140775914581,TRUE,2,18,TRUE,1,1,0,1,TRUE,FALSE,0.615625,0,1,BC1_to_Salmon=1; BC3_to_Salmon=1; nonhybrid_Salmon=6; nonhybrid_Trout=12
1816,snps_40_sample_20_pop_1_ind_0.05,6,40,20,1,0.05,0.05,1,0.6415140775914581,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.35,0,1,nonhybrid_Salmon=13; nonhybrid_Trout=7
1817,snps_40_sample_20_pop_1_ind_0.05,7,40,20,1,0.05,0.05,1,0.6415140775914581,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.575,0,1,F1=1; nonhybrid_Salmon=8; nonhybrid_Trout=11
1818,snps_40_sample_20_pop_1_ind_0.05,8,40,20,1,0.05,0.05,1,0.6415140775914581,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.386875,0,1,BC1_to_Trout=1; nonhybrid_Salmon=12; nonhybrid_Trout=7
1819,snps_40_sample_20_pop_1_ind_0.05,9,40,20,1,0.05,0.05,1,0.6415140775914581,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.406875,0,1,BC2_to_Salmon=1; nonhybrid_Salmon=11; nonhybrid_Trout=8
1820,snps_40_sample_20_pop_1_ind_0.05,10,40,20,1,0.05,0.05,1,0.6415140775914581,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
1821,snps_40_sample_20_pop_1_ind_0.1,1,40,20,1,0.1,0.1,2,0.8784233454094307,TRUE,2,18,TRUE,2,2,0,0,TRUE,FALSE,0.535,0,1,BC2_to_Trout=2; nonhybrid_Salmon=9; nonhybrid_Trout=9
1822,snps_40_sample_20_pop_1_ind_0.1,2,40,20,1,0.1,0.1,2,0.8784233454094307,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.6,0,1,nonhybrid_Salmon=8; nonhybrid_Trout=12
1823,snps_40_sample_20_pop_1_ind_0.1,3,40,20,1,0.1,0.1,2,0.8784233454094307,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=10; nonhybrid_Trout=10
1824,snps_40_sample_20_pop_1_ind_0.1,4,40,20,1,0.1,0.1,2,0.8784233454094307,TRUE,5,15,TRUE,4,4,0,1,TRUE,FALSE,0.47875,0,1,BC1_to_Trout=1; BC3_to_Trout=2; F1=1; F2=1; nonhybrid_Salmon=9; nonhybrid_Trout=6
1825,snps_40_sample_20_pop_1_ind_0.1,5,40,20,1,0.1,0.1,2,0.8784233454094307,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.455625,0,1,BC2_to_Salmon=1; nonhybrid_Salmon=10; nonhybrid_Trout=9
1826,snps_40_sample_20_pop_1_ind_0.1,6,40,20,1,0.1,0.1,2,0.8784233454094307,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.456875,0,1,BC2_to_Salmon=1; nonhybrid_Salmon=10; nonhybrid_Trout=9
1827,snps_40_sample_20_pop_1_ind_0.1,7,40,20,1,0.1,0.1,2,0.8784233454094307,TRUE,3,17,TRUE,3,3,0,0,TRUE,FALSE,0.36375,0,1,BC1_to_Trout=1; BC2_to_Salmon=1; F2=1; nonhybrid_Salmon=11; nonhybrid_Trout=6
1828,snps_40_sample_20_pop_1_ind_0.1,8,40,20,1,0.1,0.1,2,0.8784233454094307,TRUE,3,17,TRUE,2,2,0,1,TRUE,FALSE,0.311875,0,1,BC2_to_Salmon=2; BC3_to_Trout=1; nonhybrid_Salmon=12; nonhybrid_Trout=5
1829,snps_40_sample_20_pop_1_ind_0.1,9,40,20,1,0.1,0.1,2,0.8784233454094307,TRUE,5,15,TRUE,3,3,0,2,TRUE,FALSE,0.636875,0,1,BC1_to_Salmon=1; BC2_to_Salmon=1; BC3_to_Trout=2; F2=1; nonhybrid_Salmon=5; nonhybrid_Trout=10
1830,snps_40_sample_20_pop_1_ind_0.1,10,40,20,1,0.1,0.1,2,0.8784233454094307,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.6,0,1,nonhybrid_Salmon=8; nonhybrid_Trout=12
1831,snps_40_sample_20_pop_1_ind_0.25,1,40,20,1,0.25,0.25,5,0.996828788061066,TRUE,6,14,TRUE,4,4,0,2,TRUE,FALSE,0.564375,0,1,BC1_to_Salmon=1; BC2_to_Salmon=1; BC3_to_Trout=2; F2=2; nonhybrid_Salmon=6; nonhybrid_Trout=8
1832,snps_40_sample_20_pop_1_ind_0.25,2,40,20,1,0.25,0.25,5,0.996828788061066,TRUE,4,16,TRUE,2,2,0,2,TRUE,FALSE,0.4825,0,1,BC2_to_Salmon=1; BC2_to_Trout=1; BC3_to_Salmon=1; F1=1; nonhybrid_Salmon=8; nonhybrid_Trout=8
1833,snps_40_sample_20_pop_1_ind_0.25,3,40,20,1,0.25,0.25,5,0.996828788061066,TRUE,7,13,TRUE,5,5,0,2,TRUE,FALSE,0.494375,0,1,BC3_to_Salmon=2; BC3_to_Trout=3; F1=1; F2=1; nonhybrid_Salmon=7; nonhybrid_Trout=6
1834,snps_40_sample_20_pop_1_ind_0.25,4,40,20,1,0.25,0.25,5,0.996828788061066,TRUE,4,16,TRUE,4,4,0,0,TRUE,FALSE,0.695625,0,1,BC1_to_Salmon=1; BC1_to_Trout=1; F1=2; nonhybrid_Salmon=4; nonhybrid_Trout=12
1835,snps_40_sample_20_pop_1_ind_0.25,5,40,20,1,0.25,0.25,5,0.996828788061066,TRUE,3,17,TRUE,3,3,0,0,TRUE,FALSE,0.634375,0,1,BC1_to_Trout=1; F1=1; F2=1; nonhybrid_Salmon=6; nonhybrid_Trout=11
1836,snps_40_sample_20_pop_1_ind_0.25,6,40,20,1,0.25,0.25,5,0.996828788061066,TRUE,8,12,TRUE,7,7,0,1,TRUE,FALSE,0.480625,0,1,BC1_to_Salmon=5; BC2_to_Trout=1; BC3_to_Trout=1; F2=1; nonhybrid_Salmon=6; nonhybrid_Trout=6
1837,snps_40_sample_20_pop_1_ind_0.25,7,40,20,1,0.25,0.25,5,0.996828788061066,TRUE,5,15,TRUE,5,5,0,0,TRUE,FALSE,0.5275,0,1,BC2_to_Salmon=1; BC3_to_Trout=1; F1=2; F2=1; nonhybrid_Salmon=7; nonhybrid_Trout=8
1838,snps_40_sample_20_pop_1_ind_0.25,8,40,20,1,0.25,0.25,5,0.996828788061066,TRUE,2,18,TRUE,1,1,0,1,TRUE,FALSE,0.67375,0,1,BC3_to_Salmon=1; F2=1; nonhybrid_Salmon=5; nonhybrid_Trout=13
1839,snps_40_sample_20_pop_1_ind_0.25,9,40,20,1,0.25,0.25,5,0.996828788061066,TRUE,5,15,TRUE,4,4,0,1,TRUE,FALSE,0.454375,0,1,BC2_to_Salmon=1; BC3_to_Salmon=1; BC3_to_Trout=1; F1=1; F2=1; nonhybrid_Salmon=8; nonhybrid_Trout=7
1840,snps_40_sample_20_pop_1_ind_0.25,10,40,20,1,0.25,0.25,5,0.996828788061066,TRUE,4,16,TRUE,4,4,0,0,TRUE,FALSE,0.7006249999999999,0,1,BC2_to_Salmon=2; BC2_to_Trout=1; BC3_to_Trout=1; nonhybrid_Salmon=4; nonhybrid_Trout=12
1841,snps_40_sample_20_pop_1_ind_0.5,1,40,20,1,0.5,0.5,10,0.9999990463256836,TRUE,8,12,TRUE,5,5,0,3,TRUE,FALSE,0.580625,0,1,BC1_to_Salmon=2; BC1_to_Trout=1; BC2_to_Trout=1; BC3_to_Salmon=1; BC3_to_Trout=2; F2=1; nonhybrid_Salmon=5; nonhybrid_Trout=7
1842,snps_40_sample_20_pop_1_ind_0.5,2,40,20,1,0.5,0.5,10,0.9999990463256836,TRUE,11,9,TRUE,10,10,0,1,TRUE,FALSE,0.48125,0,1,BC1_to_Salmon=1; BC1_to_Trout=1; BC2_to_Salmon=2; BC2_to_Trout=1; BC3_to_Trout=1; F1=3; F2=2; nonhybrid_Salmon=5; nonhybrid_Trout=4
1843,snps_40_sample_20_pop_1_ind_0.5,3,40,20,1,0.5,0.5,10,0.9999990463256836,TRUE,12,8,TRUE,9,9,0,3,TRUE,FALSE,0.31125,0,1,BC1_to_Salmon=4; BC2_to_Salmon=4; BC3_to_Salmon=3; F2=1; nonhybrid_Salmon=4; nonhybrid_Trout=4
1844,snps_40_sample_20_pop_1_ind_0.5,4,40,20,1,0.5,0.5,10,0.9999990463256836,TRUE,8,12,TRUE,8,8,0,0,TRUE,FALSE,0.654375,0,1,BC1_to_Salmon=1; BC1_to_Trout=2; BC2_to_Trout=2; F1=3; nonhybrid_Salmon=4; nonhybrid_Trout=8
1845,snps_40_sample_20_pop_1_ind_0.5,5,40,20,1,0.5,0.5,10,0.9999990463256836,TRUE,3,17,TRUE,3,3,0,0,TRUE,FALSE,0.194375,0,1,BC1_to_Salmon=1; BC2_to_Salmon=1; F2=1; nonhybrid_Salmon=14; nonhybrid_Trout=3
1846,snps_40_sample_20_pop_1_ind_0.5,6,40,20,1,0.5,0.5,10,0.9999990463256836,TRUE,9,11,TRUE,8,8,0,1,TRUE,FALSE,0.546875,0,1,BC1_to_Salmon=2; BC1_to_Trout=1; BC2_to_Salmon=2; BC3_to_Salmon=1; BC3_to_Trout=2; F2=1; nonhybrid_Salmon=4; nonhybrid_Trout=7
1847,snps_40_sample_20_pop_1_ind_0.5,7,40,20,1,0.5,0.5,10,0.9999990463256836,TRUE,7,13,TRUE,7,7,0,0,TRUE,FALSE,0.501875,0,1,BC1_to_Salmon=1; BC2_to_Trout=1; BC3_to_Trout=1; F1=3; F2=1; nonhybrid_Salmon=7; nonhybrid_Trout=6
1848,snps_40_sample_20_pop_1_ind_0.5,8,40,20,1,0.5,0.5,10,0.9999990463256836,TRUE,10,10,TRUE,9,9,0,1,TRUE,FALSE,0.6025,0,1,BC2_to_Trout=4; BC3_to_Trout=1; F1=2; F2=3; nonhybrid_Salmon=5; nonhybrid_Trout=5
1849,snps_40_sample_20_pop_1_ind_0.5,9,40,20,1,0.5,0.5,10,0.9999990463256836,TRUE,6,14,TRUE,5,5,0,1,TRUE,FALSE,0.463125,0,1,BC1_to_Salmon=1; BC2_to_Salmon=1; BC2_to_Trout=1; BC3_to_Salmon=1; BC3_to_Trout=2; nonhybrid_Salmon=8; nonhybrid_Trout=6
1850,snps_40_sample_20_pop_1_ind_0.5,10,40,20,1,0.5,0.5,10,0.9999990463256836,TRUE,10,10,TRUE,9,9,0,1,TRUE,FALSE,0.405625,0,1,BC1_to_Salmon=3; BC1_to_Trout=1; BC2_to_Salmon=1; BC3_to_Salmon=1; BC3_to_Trout=1; F1=3; nonhybrid_Salmon=6; nonhybrid_Trout=4
1851,snps_40_sample_20_pop_1_ind_0.75,1,40,20,1,0.75,0.75,15,0.9999999999990905,TRUE,14,6,TRUE,12,12,0,2,TRUE,FALSE,0.533125,0,1,BC1_to_Salmon=1; BC1_to_Trout=2; BC2_to_Salmon=1; BC2_to_Trout=3; BC3_to_Salmon=2; BC3_to_Trout=2; F1=1; F2=2; nonhybrid_Salmon=3; nonhybrid_Trout=3
1852,snps_40_sample_20_pop_1_ind_0.75,2,40,20,1,0.75,0.75,15,0.9999999999990905,TRUE,17,3,TRUE,14,14,0,3,TRUE,FALSE,0.565,0,1,BC1_to_Trout=2; BC2_to_Trout=1; BC3_to_Salmon=3; BC3_to_Trout=3; F1=4; F2=4; nonhybrid_Salmon=1; nonhybrid_Trout=2
